URL,Title,Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
https://ikman.lk/en/ad/toyota-avanza-2021-for-sale-colombo,Toyota Avanza 2021,"Rs 6,875,000",Toyota,Avanza,,2021,Used,Manual,Station wagon,Petrol,"1,500 cc","145,470 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300zx-2026-for-sale-colombo,Toyota Land Cruiser Sahara LC300ZX 2026,"Rs 96,000,000",Toyota,Land Cruiser Sahara,LC300ZX,2026,Brand New,Tiptronic,SUV / 4x4,Petrol,"3,000 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-grade-bsm-2020-for-sale-colombo-3,Toyota Raize Z Grade BSM 2020,"Rs 11,000,000",Toyota,Raize,Z Grade BSM,2020,Used,Automatic,Hatchback,Petrol,"1,000 cc","80,000 km"
https://ikman.lk/en/ad/toyota-vellfire-executive-lounge-2025-for-sale-colombo-18,Toyota Vellfire Executive Lounge 2025,"Rs 58,500,000",Toyota,Vellfire,Executive Lounge,2025,Brand New,Automatic,MPV,Petrol,"2,500 cc",500 km
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-colombo-110,Toyota Taisor V Grade 2026,"Rs 12,000,000",Toyota,Taisor,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-limited-fullyload-2023-for-sale-colombo,Toyota Land Cruiser Prado TX Limited fullyload 2023,"Rs 51,750,000",Toyota,Land Cruiser Prado,TX Limited fullyload,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,700 cc","17,600 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-zx-v8-2016-for-sale-colombo,Toyota Land Cruiser Sahara ZX V8 2016,"Rs 55,000,000",Toyota,Land Cruiser Sahara,ZX V8,2016,Used,Automatic,Station wagon,Petrol,"4,600 cc","123,000 km"
https://ikman.lk/en/ad/toyota-hilux-travo-overland-2025-for-sale-colombo-30,Toyota Hilux Travo Overland ➕️ 2025,Rs 1,Toyota,Hilux,Travo Overland ➕️,2025,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-urban-cruiser-taisor-v-grade-10l-2026-for-sale-colombo-7,Toyota Urban Cruiser Taisor V Grade 1.0L 2026,"Rs 11,490,000",Toyota,Urban Cruiser,Taisor V Grade 1.0L,2026,Import,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-g-grade-2026-for-sale-colombo-45,Toyota Taisor G Grade 2026,"Rs 10,950,000",Toyota,Taisor,G Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-g-grade-2026-for-sale-colombo-44,Toyota Taisor G Grade 2026,"Rs 10,950,000",Toyota,Taisor,G Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-face-lift-2020-2011-for-sale-colombo,Toyota Land Cruiser Prado 2011,"Rs 31,000,000",Toyota,Land Cruiser Prado,2011,2011,Used,Automatic,SUV / 4x4,Petrol,"2,755 cc","185,661 km"
https://ikman.lk/en/ad/toyota-yaris-cross-z-hybrid-2024-for-sale-colombo-16,Toyota Yaris Cross Z Hybrid 2024,"Rs 16,900,000",Toyota,Yaris,Cross Z Hybrid,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","2,000 km"
https://ikman.lk/en/ad/toyota-alphard-z-comfort-plus-2025-for-sale-colombo,Toyota Alphard Z COMFORT PLUS 2025,"Rs 54,000,000",Toyota,Alphard,Z COMFORT PLUS,2025,Brand New,Tiptronic,Station wagon,Hybrid,"2,500 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-v-2026-for-sale-colombo-20,Toyota Taisor Urban Cruiser V 2026,"Rs 11,800,000",Toyota,Taisor,Urban Cruiser V,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-v-grade-top-spec-2026-for-sale-colombo,Toyota Taisor V GRADE TOP SPEC 2026,"Rs 11,650,000",Toyota,Taisor,V GRADE TOP SPEC,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-colombo-109,Toyota Taisor V Grade 2026,"Rs 11,950,000",Toyota,Taisor,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-premio-2017-for-sale-colombo-703,Toyota Premio 2017,"Rs 14,500,000",Toyota,Premio,,2017,Reconditioned,Automatic,Saloon,Petrol,"1,500 cc","107,000 km"
https://ikman.lk/en/ad/toyota-fortuner-2013-for-sale-colombo-634,Toyota Fortuner 2013,"Rs 16,000,000",Toyota,Fortuner,,2013,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","140,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-colombo-107,Toyota Taisor V Grade 2026,"Rs 12,065,000",Toyota,Taisor,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-cross-z-adventure-2024-for-sale-colombo-54,Toyota Yaris Cross Z Adventure 2024,"Rs 17,200,000",Toyota,Yaris,Cross Z Adventure,2024,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",400 km
https://ikman.lk/en/ad/toyota-roomy-gt-2025-for-sale-colombo-9,Toyota Roomy GT 2025,"Rs 11,390,000",Toyota,Roomy,GT,2025,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-auto-parking-2025-for-sale-colombo-7,Toyota Raize Z Auto Parking 2025,"Rs 14,390,000",Toyota,Raize,Z Auto Parking,2025,Brand New,Automatic,Hatchback,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-vitz-ksp130-2016-for-sale-colombo-15,Toyota Vitz KSP130 2016,"Rs 7,225,000",Toyota,Vitz,KSP130 2016,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","98,000 km"
https://ikman.lk/en/ad/toyota-rav4-25-z-e-four-4wd-2026-for-sale-colombo,Toyota RAV4 2.5 Z E-Four 4WD 2026,"Rs 45,000,000",Toyota,RAV4,2.5 Z E-Four 4WD,2026,Import,Automatic,SUV / 4x4,Petrol,"2,487 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-cross-z-grade-2024-for-sale-colombo-34,Toyota Yaris Cross Z Grade 2024,"Rs 16,750,000",Toyota,Yaris Cross,Z Grade,2024,Reconditioned,Automatic,Hatchback,Petrol,"1,500 cc","3,800 km"
https://ikman.lk/en/ad/toyota-yaris-x-grade-2023-for-sale-colombo-297,Toyota Yaris X Grade 2023,"Rs 9,350,000",Toyota,Yaris,X Grade,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","10,000 km"
https://ikman.lk/en/ad/toyota-roomy-g-2023-for-sale-colombo-46,Toyota Roomy G 2023,"Rs 8,750,000",Toyota,Roomy,G,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","18,000 km"
https://ikman.lk/en/ad/toyota-raize-12-hybrid-bsm-apl-2025-for-sale-colombo,Toyota Raize 1.2 HYBRID BSM APL 2025,"Rs 13,495,000",Toyota,Raize,1.2 HYBRID BSM APL,2025,Brand New,Tiptronic,Hatchback,Hybrid,"1,200 cc",600 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-2025-for-sale-colombo-16,Toyota Taisor Urban Cruiser 2025,"Rs 11,490,000",Toyota,Taisor,Urban Cruiser,2025,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-g-2023-for-sale-colombo-19,Toyota Yaris G 2023,"Rs 9,890,000",Toyota,Yaris,G,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","3,000 km"
https://ikman.lk/en/ad/toyota-roomy-g-grade-2024-for-sale-colombo-16,Toyota Roomy G Grade 2024,"Rs 8,890,000",Toyota,Roomy,G Grade,2024,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","33,000 km"
https://ikman.lk/en/ad/toyota-roomy-gt-custom-2023-for-sale-colombo-30,Toyota Roomy GT Custom 2023,"Rs 10,390,000",Toyota,Roomy,GT Custom,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","17,000 km"
https://ikman.lk/en/ad/toyota-aqua-s-grade-unregistered-2014-for-sale-colombo,Toyota Aqua S Grade Unregistered 2014,"Rs 9,600,000",Toyota,Aqua,S Grade Unregistered,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","25,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-27-vx-4wd-2024-for-sale-colombo,Toyota Land Cruiser 2.7 VX 4WD 2024,"Rs 55,000,000",Toyota,Land Cruiser,2.7 VX 4WD,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,693 cc","5,000 km"
https://ikman.lk/en/ad/toyota-roomy-m900a-g-sddd-a1-2024-for-sale-colombo,Toyota Roomy M900A - G SDDD-A1 2024,"Rs 9,200,000",Toyota,Roomy,M900A - G - SDDD-A1,2024,Import,Automatic,MPV,Petrol,"1,000 cc","15,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-highest-grade-2026-for-sale-colombo-20,Toyota Taisor V HIGHEST GRADE 2026,"Rs 11,950,000",Toyota,Taisor,V HIGHEST GRADE,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-v-highest-grade-2026-for-sale-colombo-19,Toyota Taisor V HIGHEST GRADE 2026,"Rs 11,950,000",Toyota,Taisor,V HIGHEST GRADE,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-alphard-wellfire-executive-2025-for-sale-colombo-9,Toyota Alphard WELLFIRE EXECUTIVE 2025,"Rs 69,500,000",Toyota,Alphard,WELLFIRE EXECUTIVE,2025,Brand New,Automatic,MPV,Petrol,"2,400 cc",0 km
https://ikman.lk/en/ad/toyota-aqua-z-grade-facelift-2026-for-sale-colombo-2,Toyota Aqua Z Grade Facelift . 2026,"Rs 16,500,000",Toyota,Aqua,Z Grade Facelift .,2026,Import,Automatic,Hatchback,Hybrid,"1,500 cc",10 km
https://ikman.lk/en/ad/toyota-corolla-g-2024-for-sale-colombo-4,Toyota Corolla G 2024,"Rs 16,300,000",Toyota,Corolla,G,2024,Import,Automatic,Saloon,Petrol,"1,500 cc","5,000 km"
https://ikman.lk/en/ad/toyota-aqua-grade-g-2024-for-sale-colombo,Toyota Aqua Grade G 2024,"Rs 14,000,000",Toyota,Aqua,Grade G,2024,Import,Automatic,Hatchback,Hybrid,"1,500 cc","7,000 km"
https://ikman.lk/en/ad/toyota-rav4-2015-for-sale-colombo-6,Toyota RAV4 2015,"Rs 13,000,000",Toyota,RAV4,,2015,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc","93,000 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-hybrid-2026-for-sale-colombo-40,Toyota Raize Z GRADE HYBRID 2026,"Rs 14,150,000",Toyota,Raize,Z GRADE HYBRID,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-crown-luxury-line-2008-for-sale-colombo,Toyota Crown Luxury Line 2008,"Rs 17,500,000",Toyota,Crown,Luxury Line,2008,Used,Automatic,Saloon,Hybrid,"3,500 cc","219,000 km"
https://ikman.lk/en/ad/toyota-avensis-22d-auto-2013-for-sale-colombo,Toyota Avensis 2.2D Auto 2013,"Rs 12,000,000",Toyota,Avensis,2.2D Auto,2013,Reconditioned,Automatic,Saloon,Diesel,"2,200 cc","191,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj-150-tx-l-e-foots-2023-for-sale-colombo,Toyota Land Cruiser Prado TRJ 150 TX L E/FootS 2023,"Rs 53,500,000",Toyota,Land Cruiser Prado,TRJ 150 TX L E/FootS,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,700 cc","11,000 km"
https://ikman.lk/en/ad/toyota-voxy-sz-2025-for-sale-colombo-43,Toyota Voxy SZ 2025,"Rs 31,650,000",Toyota,Voxy,SZ,2025,Brand New,Automatic,MPV,Petrol,"1,800 cc",0 km
https://ikman.lk/en/ad/toyota-prius-2008-for-sale-colombo-1243,Toyota Prius 2008,"Rs 6,500,000",Toyota,Prius,,2008,Used,Automatic,Hatchback,Hybrid,"1,500 cc","213,000 km"
https://ikman.lk/en/ad/toyota-harrier-2014-for-sale-colombo-328,Toyota Harrier 2014,"Rs 18,800,000",Toyota,Harrier,,2014,Used,Automatic,Station wagon,Hybrid,"2,490 cc","280,000 km"
https://ikman.lk/en/ad/toyota-vitz-edition-03-2019-for-sale-colombo-4,Toyota Vitz EDITION 03 2019,"Rs 8,500,000",Toyota,Vitz,EDITION 03,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc","75,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-4way-bsm-2026-for-sale-colombo-2,Toyota Raize Z -Hybrid 4WAY /BSM 2026,"Rs 14,650,000",Toyota,Raize,Z -Hybrid 4WAY /BSM,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-grade-2026-for-sale-colombo-7,Toyota Raize Z Grade 2026,"Rs 14,200,000",Toyota,Raize,Z Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-raize-12l-hybrid-2026-for-sale-colombo,Toyota Raize 1.2L Hybrid 2026,"Rs 14,250,000",Toyota,Raize,1.2L Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-harrier-z-leather-packge-2025-for-sale-colombo,Toyota Harrier Z Leather Packge 2025,"Rs 34,900,000",Toyota,Harrier,Z Leather Packge,2025,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,000 cc","12,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-zx-2026-for-sale-colombo-12,Toyota Land Cruiser Sahara LC300 ZX 2026,"Rs 92,000,000",Toyota,Land Cruiser Sahara,LC300 ZX,2026,Import,Automatic,SUV / 4x4,Petrol,"3,500 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-g-grade-2025-for-sale-colombo-72,Toyota Yaris G Grade 2025,"Rs 12,200,000",Toyota,Yaris,G Grade,2025,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",250 km
https://ikman.lk/en/ad/toyota-raize-z-grade-safety-b-new-2026-for-sale-colombo,Toyota Raize Z Grade Safety B/NEW 2026,"Rs 14,000,000",Toyota,Raize,Z Grade Safety B/NEW,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-2024-for-sale-colombo-45,Toyota Raize Z 2024,"Rs 14,900,000",Toyota,Raize,Z,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,200 cc","11,500 km"
https://ikman.lk/en/ad/toyota-raize-2025-for-sale-colombo-137,Toyota Raize 2025,"Rs 14,800,000",Toyota,Raize,Toyota,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",30 km
https://ikman.lk/en/ad/toyota-taisor-g-grade-2026-for-sale-colombo-43,Toyota Taisor G Grade 2026,"Rs 10,950,000",Toyota,Taisor,G Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-x-grade-2025-for-sale-colombo-78,Toyota Yaris X Grade 2025,"Rs 9,850,000",Toyota,Yaris,X Grade,2025,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc",5 km
https://ikman.lk/en/ad/toyota-raize-hybrid-bsm-2025-for-sale-colombo-8,Toyota Raize HYBRID BSM 2025,"Rs 14,290,000",Toyota,Raize,HYBRID BSM,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-cross-adventure-4way-new-2026-for-sale-colombo,Toyota Yaris Cross Adventure 4WAY New 2026,"Rs 18,200,000",Toyota,Yaris Cross,Adventure 4WAY New,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-harrier-g-premium-limited-2007-for-sale-colombo,Toyota Harrier G Premium Limited 2007,"Rs 9,500,000",Toyota,Harrier,G Premium Limited,2007,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc","130,000 km"
https://ikman.lk/en/ad/toyota-raize-z-10l-2023-for-sale-colombo,Toyota Raize Z 1.0L 2023,"Rs 11,950,000",Toyota,Raize,Z 1.0L,2023,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","70,000 km"
https://ikman.lk/en/ad/toyota-hilux-travo-overland-2026-for-sale-colombo-23,Toyota Hilux Travo Overland 2026,"Rs 30,590,000",Toyota,Hilux,Travo Overland,2026,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-alphard-2019-for-sale-colombo-3,Toyota Alphard 2019,"Rs 48,000,000",Toyota,Alphard,,2019,Used,Automatic,MPV,Petrol,"2,490 cc","50,400 km"
https://ikman.lk/en/ad/toyota-yaris-g-grade-led-2023-for-sale-colombo-14,Toyota Yaris G Grade LED 2023,"Rs 10,375,000",Toyota,Yaris,G Grade LED,2023,Reconditioned,Automatic,Hatchback,Petrol,990 cc,"9,000 km"
https://ikman.lk/en/ad/toyota-corolla-121-2001-for-sale-colombo-267,Toyota Corolla 121 2001,"Rs 5,800,000",Toyota,Corolla,121,2001,Used,Automatic,Saloon,Petrol,"1,500 cc","204,000 km"
https://ikman.lk/en/ad/toyota-aqua-g-grade-2013-for-sale-colombo-1509,Toyota Aqua G Grade 2013,"Rs 7,450,000",Toyota,Aqua,G Grade,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","150,000 km"
https://ikman.lk/en/ad/toyota-vitz-2017-for-sale-colombo-1698,Toyota Vitz 2017,"Rs 7,895,000",Toyota,Vitz,,2017,Used,Automatic,Hatchback,Petrol,990 cc,"72,758 km"
https://ikman.lk/en/ad/toyota-vitz-2015-for-sale-colombo-1830,Toyota Vitz 2015,"Rs 7,395,000",Toyota,Vitz,,2015,Used,Automatic,Hatchback,Petrol,990 cc,"73,221 km"
https://ikman.lk/en/ad/toyota-premio-g-suprior-black-teak-2010-for-sale-colombo,Toyota Premio G Suprior Black Teak 2010,"Rs 9,000,000",Toyota,Premio,G Suprior Black Teak,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km"
https://ikman.lk/en/ad/toyota-raize-z-2026-for-sale-colombo-7,Toyota Raize z 2026,"Rs 14,100,000",Toyota,Raize,z,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-auto-2023-for-sale-colombo,Toyota Yaris Auto 2023,"Rs 9,650,000",Toyota,Yaris,Auto,2023,Used,Automatic,Saloon,Petrol,"1,000 cc","23,500 km"
https://ikman.lk/en/ad/toyota-taisor-v-highest-grade-2026-for-sale-colombo-23,Toyota Taisor V HIGHEST GRADE 2026,"Rs 11,990,000",Toyota,Taisor,V HIGHEST GRADE,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-aqua-2012-for-sale-colombo-6394,Toyota Aqua 2012,"Rs 7,990,000",Toyota,Aqua,,2012,Used,Automatic,Hatchback,Petrol,"1,490 cc","39,871 km"
https://ikman.lk/en/ad/toyota-vitz-2016-for-sale-colombo-2375,Toyota Vitz 2016,"Rs 7,890,000",Toyota,Vitz,,2016,Used,Automatic,Hatchback,Petrol,990 cc,"85,010 km"
https://ikman.lk/en/ad/toyota-vellfire-z-2024-for-sale-colombo-7,Toyota Vellfire Z 2024,"Rs 54,000,000",Toyota,Vellfire,Z,2024,Brand New,Automatic,MPV,Hybrid,"2,500 cc",0 km
https://ikman.lk/en/ad/toyota-starlet-1990-for-sale-colombo-5,Toyota Starlet 1990,"Rs 2,000,000",Toyota,Starlet,1990,1990,Used,Manual,Hatchback,Petrol,"1,200 cc","294,000 km"
https://ikman.lk/en/ad/toyota-premio-g-superior-2013-for-sale-colombo-2167,Toyota Premio G Superior 2013,"Rs 11,065,000",Toyota,Premio,G Superior,2013,Used,Automatic,Saloon,Petrol,"1,500 cc","107,600 km"
https://ikman.lk/en/ad/toyota-raize-hybrid-2025-for-sale-colombo-53,Toyota Raize Hybrid 2025,"Rs 14,400,000",Toyota,Raize,Hybrid,2025,Brand New,Automatic,Hatchback,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-ativ-premium-lux-2025-for-sale-colombo,Toyota Yaris Ativ premium LUX 2025,"Rs 16,975,000",Toyota,Yaris,Ativ premium LUX,2025,Brand New,Automatic,Saloon,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-x-grade-2024-for-sale-colombo-103,Toyota Yaris X Grade 2024,"Rs 9,975,000",Toyota,Yaris,X Grade,2024,Reconditioned,Automatic,Hatchback,Petrol,990 cc,"5,000 km"
https://ikman.lk/en/ad/toyota-hilux-gr-sport-2020-for-sale-colombo-4,Toyota Hilux Gr Sport 2020,"Rs 21,500,000",Toyota,Hilux,Gr Sport,2020,Used,Automatic,SUV / 4x4,Diesel,"2,700 cc","61,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-2024-for-sale-colombo-87,Toyota Land Cruiser Prado 250 2024,"Rs 56,900,000",Toyota,Land Cruiser Prado,250,2024,Brand New,Automatic,SUV / 4x4,Petrol,"2,700 cc",600 km
https://ikman.lk/en/ad/toyota-alphard-executive-lounge-2025-for-sale-colombo-50,Toyota Alphard Executive Lounge 2025,"Rs 65,000,000",Toyota,Alphard,Executive Lounge,2025,Brand New,Automatic,MPV,Hybrid,"2,500 cc",0 km
https://ikman.lk/en/ad/toyota-gdh-223b-highroof-2025-for-sale-colombo,Toyota GDH 223B Highroof 2025,"Rs 27,000,000",Toyota,Other Model,GDH 223B Highroof,2025,Brand New,Automatic,MPV,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-zx-2026-for-sale-colombo-11,Toyota Land Cruiser Sahara LC300 ZX 2026,"Rs 87,500,000",Toyota,Land Cruiser Sahara,LC300 ZX,2026,Import,Automatic,SUV / 4x4,Petrol,"3,500 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-2020-for-sale-colombo,Toyota Yaris 2020,"Rs 8,550,000",Toyota,Yaris,,2020,Used,Automatic,Hatchback,Petrol,"1,000 cc","22,000 km"
https://ikman.lk/en/ad/toyota-corolla-114-1996-for-sale-colombo,Toyota Corolla 114 1996,"Rs 2,990,000",Toyota,Corolla,114,1996,Used,Manual,Saloon,Diesel,"2,000 cc","250,000 km"
https://ikman.lk/en/ad/toyota-chr-ngx-50-2017-for-sale-colombo-91,Toyota CHR NGX 50 2017,"Rs 14,950,000",Toyota,CHR,NGX 50,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","102,734 km"
https://ikman.lk/en/ad/toyota-corolla-2-1986-for-sale-colombo-1,Toyota Corolla 1986,"Rs 1,650,000",Toyota,Corolla,Corolla,1986,Used,Manual,Hatchback,Petrol,"1,300 cc","200,000 km"
https://ikman.lk/en/ad/toyota-belta-2007-for-sale-colombo-1199,Toyota Belta 2007,"Rs 6,270,000",Toyota,Belta,,2007,Used,Automatic,,Petrol,"1,000 cc","158,000 km"
https://ikman.lk/en/ad/toyota-vanguard-push-start-2013-for-sale-colombo-16,Toyota Vanguard Push Start 2013,"Rs 11,550,000",Toyota,Vanguard,Push Start,2013,Used,Automatic,SUV / 4x4,Petrol,"2,360 cc","196,000 km"
https://ikman.lk/en/ad/toyota-premio-g-superior-2010-for-sale-colombo-422,Toyota Premio G Superior 2010,"Rs 9,750,000",Toyota,Premio,G Superior,2010,Used,Automatic,Saloon,Petrol,"1,490 cc","159,400 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-2025-for-sale-colombo-292,Toyota Raize Z Grade 2025,"Rs 13,390,000",Toyota,Raize,Z Grade,2025,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,000 cc","15,724 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-japan-hybrid-2026-for-sale-colombo,Toyota Raize Z Grade Japan hybrid 2026,"Rs 14,590,000",Toyota,Raize,Z Grade Japan hybrid,2026,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,200 cc","3,032 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-hybrid-2025-for-sale-colombo-159,Toyota Raize Z Grade Hybrid 2025,"Rs 14,290,000",Toyota,Raize,Z Grade Hybrid,2025,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,200 cc","10,000 km"
https://ikman.lk/en/ad/toyota-harrier-2019-for-sale-colombo-8,Toyota Harrier 2019,"Rs 36,500,000",Toyota,Harrier,2019,2019,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","42,960 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-brand-new-2024-for-sale-colombo,Toyota Taisor V Grade brand new 2024,"Rs 11,100,000",Toyota,Taisor,V Grade brand new,2024,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",120 km
https://ikman.lk/en/ad/toyota-harrier-hybrid-2014-for-sale-colombo-140,Toyota Harrier Hybrid 2014,"Rs 17,550,000",Toyota,Harrier,Hybrid,2014,Used,Automatic,SUV / 4x4,Hybrid,"2,490 cc","177,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-2025-for-sale-colombo-110,Toyota Taisor V Grade 2025,"Rs 11,650,000",Toyota,Taisor,V Grade,2025,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",10 km
https://ikman.lk/en/ad/toyota-aqua-prius-c-2014-for-sale-colombo-8,Toyota Aqua Prius C 2014,"Rs 8,690,000",Toyota,Aqua,Prius C,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","35,000 km"
https://ikman.lk/en/ad/toyota-starlet-ep82-1995-for-sale-colombo-67,Toyota Starlet EP82 1995,"Rs 3,150,000",Toyota,Starlet,EP82,1995,Used,Manual,Hatchback,Petrol,"1,300 cc","147,000 km"
https://ikman.lk/en/ad/toyota-rav4-z-facelift-2026-for-sale-colombo,Toyota RAV4 Z Facelift 2026,"Rs 42,000,000",Toyota,RAV4,Z Facelift,2026,Import,Automatic,SUV / 4x4,Hybrid,"2,500 cc",0 km
https://ikman.lk/en/ad/toyota-aqua-hybrid-z-2026-for-sale-colombo,Toyota Aqua Hybrid Z 2026,"Rs 14,200,000",Toyota,Aqua,Hybrid Z,2026,Import,Automatic,Hatchback,Hybrid,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-aqua-2016-for-sale-colombo-73,Toyota Aqua 2016,"Rs 9,600,000",Toyota,Aqua,,2016,Used,Automatic,Hatchback,Hybrid,"1,500 cc","75,600 km"
https://ikman.lk/en/ad/toyota-prius-2010-for-sale-colombo-1323,Toyota Prius 2010,"Rs 9,850,000",Toyota,Prius,2010,2010,Used,Automatic,Hatchback,Hybrid,"1,800 cc","260,000 km"
