Price,Make,Model,Year,Mileage,Transmission,Fuel type,Engine capacity,Condition,vehicle_age
19500000,Toyota,Yaris,2025,0.0,Automatic,Hybrid,1500.0,Brand New,1
15300000,Toyota,Raize,2026,0.0,Automatic,Hybrid,1200.0,Brand New,0
97900000,Toyota,Land Cruiser Prado,2025,0.0,Automatic,Petrol,3500.0,Brand New,1
15500000,Toyota,Raize,2026,9000.0,Automatic,Hybrid,1200.0,Brand New,0
11450000,Toyota,Roomy,2023,167000.0,Automatic,Petrol,1000.0,Reconditioned,3
1200000,Toyota,Sprinter,1991,0.0,Manual,Petrol,1500.0,Used,35
11950000,Toyota,Urban Cruiser,2026,99000.0,Automatic,Petrol,1000.0,Brand New,0
8150000,Toyota,Vitz,2018,160000.0,Automatic,Petrol,1000.0,Used,8
14250000,Toyota,Raize,2025,92000.0,Automatic,Hybrid,1200.0,Reconditioned,1
12500000,Toyota,CHR,2017,140000.0,Automatic,Petrol,1200.0,Used,9
8150000,Toyota,Aqua,2014,19000.0,Automatic,Hybrid,1500.0,Used,12
11300000,Toyota,Roomy,2023,0.0,Automatic,Petrol,1000.0,Reconditioned,3
15500000,Toyota,Raize,2026,10999.0,Automatic,Hybrid,1200.0,Brand New,0
12700000,Toyota,Raize,2024,35000.0,Automatic,Hybrid,1200.0,Import,2
8765000,Toyota,Yaris,2024,7.0,Automatic,Petrol,1000.0,Reconditioned,2
11298000,Toyota,Roomy,2025,216000.0,Automatic,Petrol,1000.0,Import,1
5100000,Toyota,IST,2003,148000.0,Automatic,Petrol,1300.0,Used,23
4450000,Toyota,Cami,1999,7000.0,Automatic,Petrol,1290.0,Used,27
54000000,Toyota,Land Cruiser Prado,2023,0.0,Automatic,Petrol,2700.0,Used,3
12300000,Toyota,Yaris,2026,12000.0,Automatic,Petrol,1000.0,Brand New,0
10950000,Toyota,Roomy,2023,142853.0,Automatic,Petrol,1000.0,Reconditioned,3
6650000,Toyota,Prius,2008,18000.0,Automatic,Petrol,1490.0,Used,18
10950000,Toyota,Roomy,2023,150000.0,Automatic,Petrol,1000.0,Reconditioned,3
33500000,Toyota,Land Cruiser Prado,2015,179823.0,Automatic,Petrol,2700.0,Used,11
2050000,Toyota,Corolla,1991,0.0,Manual,Diesel,1800.0,Used,35
27000000,Toyota,Hilux,2025,96326.0,Automatic,Diesel,2800.0,Brand New,1
3000000,Toyota,Corolla,1992,115650.0,Manual,Petrol,1300.0,Used,34
15850000,Toyota,Premio,2018,10.0,Automatic,Petrol,1500.0,Reconditioned,8
28691000,Toyota,Hilux,2026,11674.0,Automatic,Diesel,2800.0,Import,0
12400000,Toyota,Raize,2025,10.0,Automatic,Petrol,998.0,Reconditioned,1
25850000,Toyota,Hilux,2026,0.0,Automatic,Diesel,2800.0,Import,0
34200000,Toyota,Voxy,2026,0.0,Automatic,Hybrid,1800.0,Brand New,0
14800000,Toyota,Raize,2025,319200.0,Automatic,Hybrid,1200.0,Brand New,1
9850000,Toyota,Yaris,2020,91300.0,Automatic,Petrol,1200.0,Used,6
8150000,Toyota,Vitz,2018,210000.0,Automatic,Petrol,990.0,Used,8
16490000,Toyota,Land Cruiser Prado,2007,0.0,Automatic,Petrol,2700.0,Used,19
1850000,Toyota,Corona,1990,141668.0,Manual,Petrol,1500.0,Used,36
6490000,Toyota,Passo,2017,125000.0,Automatic,Petrol,1000.0,Used,9
2550000,Toyota,Starlet,1991,150000.0,Manual,Diesel,1450.0,Used,35
1500000,Toyota,Sprinter,1990,4000.0,Manual,Petrol,1290.0,Used,36
13800000,Toyota,Raize,2023,14500.0,Automatic,Petrol,1200.0,Reconditioned,3
8690000,Toyota,Yaris,2024,4346.0,Automatic,Petrol,1000.0,Import,2
12950000,Toyota,Raize,2023,192000.0,Automatic,Petrol,1200.0,Reconditioned,3
3475000,Toyota,Corsa,1999,114000.0,Automatic,Petrol,1490.0,Used,27
9850000,Toyota,Prius,2012,0.0,Automatic,Hybrid,1790.0,Used,14
12500000,Toyota,Taisor,2026,16000.0,Automatic,Petrol,1000.0,Brand New,0
9850000,Toyota,Yaris,2024,0.0,Automatic,Petrol,1000.0,Reconditioned,2
13790000,Toyota,Raize,2026,258000.0,Automatic,Hybrid,1200.0,Import,0
2650000,Toyota,Corolla,1992,110000.0,Manual,Diesel,1990.0,Used,34
7200000,Toyota,Vitz,2016,65000.0,Automatic,Petrol,1000.0,Used,10
2950000,Toyota,Soluna,2001,22000.0,Manual,Petrol,1500.0,Used,25
8950000,Toyota,Roomy,2023,213000.0,Automatic,Petrol,1000.0,Reconditioned,3
6500000,Toyota,IST,2007,125000.0,Automatic,Petrol,1290.0,Used,19
49500000,Toyota,Land Cruiser Sahara,2014,7000.0,Automatic,Diesel,4500.0,Used,12
8675000,Toyota,Passo,2023,190000.0,Automatic,Petrol,1000.0,Reconditioned,3
2975000,Toyota,Tercel,1998,125500.0,Manual,Petrol,1330.0,Used,28
26000000,Toyota,Land Cruiser Prado,2011,3000.0,Automatic,Petrol,2700.0,Used,15
6790000,Toyota,Pixis,2025,126000.0,Automatic,Petrol,660.0,Import,1
7750000,Toyota,Axio,2008,203000.0,Automatic,Petrol,1500.0,Used,18
5250000,Toyota,Vios,2006,197000.0,Automatic,Petrol,1500.0,Used,20
24500000,Toyota,Land Cruiser Sahara,2007,45800.0,Automatic,Petrol,4700.0,Used,19
13500000,Toyota,CHR,2018,140000.0,Automatic,Petrol,1190.0,Used,8
15000000,Toyota,Prius,2016,178540.0,Automatic,Hybrid,1800.0,Used,10
10700000,Toyota,Hilux,2010,233000.0,Manual,Diesel,2500.0,Used,16
7050000,Toyota,Axio,2007,35000.0,Automatic,Petrol,1500.0,Used,19
8150000,Toyota,Vitz,2017,376725.0,Automatic,Petrol,1000.0,Used,9
11600000,Toyota,Hilux,2007,327600.0,Automatic,Diesel,3000.0,Used,19
9000000,Toyota,Prius,2011,250000.0,Automatic,Hybrid,1800.0,Used,15
32000000,Toyota,Land Cruiser,2012,180000.0,Automatic,Petrol,2690.0,Used,14
9000000,Toyota,Prius,2011,386400.0,Automatic,Petrol,1800.0,Used,15
14000000,Toyota,Hilux,2011,210000.0,Automatic,Diesel,2982.0,Used,15
34500000,Toyota,Land Cruiser Sahara,2010,38000.0,Automatic,Petrol,4600.0,Used,16
36000000,Toyota,Harrier,2023,127.0,Automatic,Petrol,2000.0,Used,3
11799999,Toyota,Taisor,2026,100000.0,Automatic,Petrol,998.0,Brand New,0
12600000,Toyota,Raize,2024,344400.0,Automatic,Petrol,998.0,Reconditioned,2
12950000,Toyota,Raize,2023,61000.0,Automatic,Hybrid,1200.0,Reconditioned,3
12800000,Toyota,Aqua,2023,74306.0,Automatic,Petrol,1500.0,Used,3
8300000,Toyota,Aqua,2013,85000.0,Automatic,Petrol,1500.0,Used,13
11700000,Toyota,Raize,2023,208253.0,Automatic,Petrol,1000.0,Import,3
15000000,Toyota,Hilux,2013,0.0,Manual,Diesel,2500.0,Used,13
13190000,Toyota,Raize,2026,258000.0,Automatic,Hybrid,1200.0,Import,0
2850000,Toyota,Carina,1997,183000.0,Manual,Petrol,1500.0,Used,29
2500000,Toyota,Tercel,1996,117350.0,Manual,Petrol,1300.0,Used,30
8090000,Toyota,Vitz,2018,124000.0,Automatic,Petrol,990.0,Used,8
51000000,Toyota,Land Cruiser Sahara,2013,0.0,Automatic,Diesel,4600.0,Used,13
18875000,Toyota,Sienta,2025,8600.0,Automatic,Hybrid,1500.0,Brand New,1
13600000,Toyota,Raize,2023,148000.0,Automatic,Petrol,1200.0,Brand New,3
11200000,Toyota,Premio,2013,200000.0,Automatic,Petrol,1500.0,Reconditioned,13
2985000,Toyota,Carina,1997,256000.0,Manual,Petrol,1499.0,Used,29
5690000,Toyota,Vios,2004,180000.0,Automatic,Petrol,1500.0,Used,22
8950000,Toyota,Aqua,2015,177300.0,Automatic,Hybrid,1500.0,Used,11
4465000,Toyota,Passo,2004,128000.0,Automatic,Petrol,1000.0,Used,22
81500000,Toyota,Allion,2011,0.0,Other transmission,Petrol,1496.0,Used,15
13800000,Toyota,Raize,2026,50000.0,Automatic,Petrol,1200.0,Brand New,0
8675000,Toyota,Vitz,2019,0.0,Automatic,Petrol,1000.0,Used,7
11650000,Toyota,Roomy,2025,170000.0,Automatic,Petrol,1000.0,Brand New,1
9450000,Toyota,Allion,2010,30405.0,Automatic,Petrol,1500.0,Used,16
10250000,Toyota,Roomy,2022,131000.0,Automatic,Petrol,1000.0,Used,4
11200000,Toyota,CHR,2017,365000.0,Automatic,Petrol,1200.0,Used,9
6150000,Toyota,Hilux,1991,19000.0,Manual,Diesel,2770.0,Used,35
39500000,Toyota,Land Cruiser Prado,2015,120009.0,Automatic,Petrol,2700.0,Reconditioned,11
9875000,Toyota,Axio,2015,7850.0,Automatic,Hybrid,1500.0,Used,11
14200000,Toyota,Raize,2024,195000.0,Automatic,Petrol,1200.0,Reconditioned,2
5290000,Toyota,Passo,2010,111315.0,Automatic,Petrol,1000.0,Used,16
1850000,Toyota,Corona,1991,19000.0,Manual,Diesel,1970.0,Used,35
11750000,Toyota,Raize,2025,44000.0,Automatic,Petrol,1000.0,Import,1
14800000,Toyota,CHR,2018,91000.0,Automatic,Petrol,1200.0,Used,8
5700000,Toyota,Vitz,2007,149000.0,Automatic,Petrol,1000.0,Used,19
6300000,Toyota,Corolla,2008,82000.0,Automatic,Petrol,1600.0,Used,18
67500000,Toyota,Land Cruiser Sahara,2016,100000.0,Tiptronic,Diesel,4600.0,Reconditioned,10
10600000,Toyota,Prius,2012,167000.0,Automatic,Hybrid,1800.0,Used,14
11490000,Toyota,Axio,2015,307777.0,Automatic,Hybrid,1500.0,Used,11
2700000,Toyota,Corolla,1996,140000.0,Manual,Petrol,1330.0,Used,30
3125000,Toyota,Soluna,1999,219356.0,Automatic,Petrol,1500.0,Used,27
2350000,Toyota,Corolla,1990,206000.0,Manual,Petrol,1290.0,Used,36
31500000,Toyota,Land Cruiser Prado,2014,170000.0,Automatic,Petrol,2700.0,Used,12
7700000,Toyota,Avanza,2012,220000.0,Automatic,Petrol,1500.0,Used,14
9800000,Toyota,Prius,2012,93021.0,Automatic,Hybrid,1800.0,Used,14
7400000,Toyota,Vitz,2016,16000.0,Automatic,Petrol,990.0,Used,10
15800000,Toyota,Yaris Cross,2024,112000.0,Automatic,Hybrid,1500.0,Reconditioned,2
13500000,Toyota,Rush,2018,5700.0,Automatic,Petrol,1500.0,Used,8
12250000,Toyota,Raize,2025,23268.0,Tiptronic,Petrol,1000.0,Reconditioned,1
24500000,Toyota,Hilux,2023,270000.0,Automatic,Diesel,2400.0,Import,3
8578000,Toyota,Axio,2008,100000.0,Automatic,Petrol,1496.0,Used,18
7300000,Toyota,Passo,2016,225000.0,Automatic,Petrol,1000.0,Used,10
6800000,Toyota,Allion,2004,128000.0,Automatic,Petrol,1500.0,Used,22
16500000,Toyota,Crown,2012,31000.0,Tiptronic,Petrol,3000.0,Used,14
13250000,Toyota,Raize,2022,13705.0,Automatic,Hybrid,1200.0,Used,4
14750000,Toyota,Aqua,2024,135211.0,Automatic,Hybrid,1500.0,Reconditioned,2
34000000,Toyota,Land Cruiser Prado,2015,9212.0,Automatic,Petrol,2500.0,Used,11
17750000,Toyota,CHR,2023,12250.0,Automatic,Petrol,1200.0,Reconditioned,3
15750000,Toyota,Aqua,2024,0.0,Automatic,Hybrid,1500.0,Reconditioned,2
14150000,Toyota,Raize,2025,0.0,Automatic,Petrol,1000.0,Brand New,1
14000000,Toyota,Raize,2026,0.0,Automatic,Petrol,1000.0,Brand New,0
14750000,Toyota,Raize,2026,101500.0,Automatic,Petrol,1200.0,Brand New,0
14650000,Toyota,Premio,2017,0.0,Automatic,Petrol,1500.0,Used,9
31650000,Toyota,Hilux,2026,160000.0,Automatic,Diesel,2800.0,Brand New,0
13500000,Toyota,Hilux,2014,104000.0,Manual,Diesel,1800.0,Used,12
6200000,Toyota,Wigo,2018,133000.0,Automatic,Petrol,1000.0,Used,8
7500000,Toyota,Vitz,2015,0.0,Automatic,Petrol,1000.0,Used,11
31975000,Toyota,Hilux,2026,56000.0,Automatic,Diesel,2800.0,Brand New,0
7450000,Toyota,Axio,2007,8000.0,Automatic,Petrol,1500.0,Used,19
22800000,Toyota,Harrier,2017,220000.0,Automatic,Petrol,2000.0,Used,9
13350000,Toyota,Aqua,2024,127000.0,Automatic,Hybrid,1500.0,Used,2
10800000,Toyota,Raize,2025,180000.0,Automatic,Petrol,1000.0,Import,1
11000000,Toyota,Premio,2013,162000.0,Automatic,Petrol,1500.0,Used,13
7750000,Toyota,Aqua,2013,200000.0,Automatic,Hybrid,1500.0,Used,13
5500000,Toyota,Pixis,2018,95000.0,Automatic,Petrol,650.0,Used,8
18500000,Toyota,Land Cruiser Prado,2007,130000.0,Automatic,Petrol,2500.0,Used,19
7300000,Toyota,Vitz,2015,58808.0,Automatic,Petrol,1000.0,Used,11
7950000,Toyota,Axio,2011,0.0,Automatic,Petrol,1500.0,Used,15
12000000,Toyota,Axio,2017,950.0,Automatic,Hybrid,1490.0,Used,9
43500000,Toyota,Land Cruiser Sahara,2011,205000.0,Automatic,Diesel,4461.0,Used,15
13900000,Toyota,Raize,2025,16000.0,Tiptronic,Hybrid,1200.0,Reconditioned,1
8800000,Toyota,Allion,2007,29500.0,Automatic,Petrol,1500.0,Used,19
14999900,Toyota,Land Cruiser Prado,2006,188000.0,Manual,Diesel,2986.0,Used,20
18500000,Toyota,Premio,2020,39500.0,Automatic,Petrol,1500.0,Used,6
9800000,Toyota,Yaris,2019,29500.0,Automatic,Petrol,1200.0,Used,7
12100000,Toyota,Roomy,2026,201000.0,Automatic,Petrol,1000.0,Brand New,0
26200000,Toyota,Hilux,2025,130000.0,Automatic,Diesel,2800.0,Brand New,1
12500000,Toyota,Raize,2024,108000.0,Automatic,Petrol,1200.0,Used,2
9990000,Toyota,Yaris,2024,141000.0,Automatic,Petrol,1000.0,Reconditioned,2
11000000,Toyota,Axio,2016,13000.0,Automatic,Hybrid,1500.0,Used,10
8950000,Toyota,Yaris,2023,50.0,Automatic,Petrol,1000.0,Used,3
9990000,Toyota,Yaris,2023,200000.0,Automatic,Petrol,1000.0,Reconditioned,3
7400000,Toyota,Corolla,2011,0.0,Automatic,Petrol,1600.0,Used,15
15800000,Toyota,Premio,2017,79000.0,Automatic,Petrol,1490.0,Used,9
4600000,Toyota,Passo,2004,230000.0,Automatic,Petrol,990.0,Registered,22
6500000,Toyota,Corolla,2008,174000.0,Automatic,Petrol,1600.0,Registered,18
7275000,Toyota,Aqua,2013,154500.0,Automatic,Petrol,990.0,Registered,13
13700000,Toyota,Premio,2016,150000.0,Automatic,Petrol,1490.0,Registered,10
8700000,Toyota,Axio,2014,190000.0,Automatic,Petrol,1200.0,Registered,12
9350000,Toyota,Yaris,2023,34000.0,Automatic,Petrol,990.0,Registered,3
9700000,Toyota,Yaris,2024,7000.0,Automatic,Petrol,1000.0,Registered,2
1200000,Toyota,Axio,2016,255000.0,Automatic,Petrol,1500.0,Registered,10
8700000,Toyota,Vitz,2017,37600.0,Automatic,Petrol,1000.0,Registered,9
13500000,Toyota,Prius,2013,179000.0,Automatic,Petrol,1800.0,Registered,13
9000000,Toyota,Prius,2011,250000.0,Automatic,Petrol,1800.0,Registered,15
6050000,Toyota,Vitz,2008,220000.0,Automatic,Petrol,1300.0,Registered,18
4650000,Toyota,Starlet,1999,175000.0,Manual,Petrol,1331.0,Registered,27
8700000,Toyota,Vitz,2019,62000.0,Automatic,Petrol,1300.0,Registered,7
8600000,Toyota,Allion,2010,148000.0,Automatic,Petrol,1490.0,Registered,16
8100000,Toyota,Axio,2010,96000.0,Automatic,Petrol,1500.0,Registered,16
10700000,Toyota,Yaris,2026,360.0,Automatic,Petrol,990.0,Registered,0
9250000,Toyota,Allion,2011,100000.0,Automatic,Petrol,1300.0,Registered,15
9250000,Toyota,Premio,2012,153000.0,Automatic,Petrol,1800.0,Registered,14
8050000,Toyota,Vitz,2017,88000.0,Automatic,Petrol,996.0,Registered,9
4550000,Toyota,Passo,2005,175000.0,Automatic,Petrol,996.0,Registered,21
7300000,Toyota,Vitz,2015,111000.0,Automatic,Petrol,990.0,Registered,11
10600000,Toyota,Premio,2013,150000.0,Automatic,Petrol,1500.0,Registered,13
11200000,Toyota,Premio,2014,125000.0,Automatic,Petrol,1300.0,Registered,12
12000000,Toyota,Premio,2016,145000.0,Automatic,Petrol,1600.0,Registered,10
11000000,Toyota,Prius,2015,156000.0,Automatic,Hybrid,1800.0,Registered,11
2700000,Toyota,Corolla,1996,176000.0,Manual,Diesel,1500.0,Registered,30
7200000,Toyota,Aqua,2013,131000.0,Automatic,Petrol,1288.0,Registered,13
7400000,Toyota,Aqua,2012,151000.0,Automatic,Petrol,1200.0,Registered,14
11400000,Toyota,Prius,2013,151000.0,Automatic,Petrol,1450.0,Registered,13
7900000,Toyota,Vitz,2018,150000.0,Automatic,Petrol,1200.0,Registered,8
4850000,Toyota,Vios,2003,163000.0,Automatic,Petrol,1500.0,Registered,23
13500000,Toyota,Premio,2016,168000.0,Automatic,Petrol,1800.0,Registered,10
7250000,Toyota,Vitz,2016,120000.0,Automatic,Petrol,996.0,Registered,10
7200000,Toyota,Vitz,2016,70000.0,Automatic,Petrol,990.0,Registered,10
7875000,Toyota,Aqua,2014,114000.0,Automatic,Petrol,1500.0,Registered,12
5325000,Toyota,Vitz,2007,170000.0,Automatic,Hybrid,1300.0,Registered,19
3595000,Toyota,Starlet,1997,189910.0,Automatic,Petrol,1450.0,Registered,29
8000000,Toyota,Premio,2008,164000.0,Automatic,Hybrid,1500.0,Registered,18
9650000,Toyota,Prius,2014,141000.0,Automatic,Hybrid,1500.0,Registered,12
4850000,Toyota,IST,2002,180000.0,Automatic,Petrol,760.0,Registered,24
10300000,Toyota,Prius,2012,171000.0,Automatic,Petrol,1780.0,Registered,14
9500000,Toyota,Yaris,2023,35000.0,Automatic,Petrol,1500.0,Registered,3
11500000,Toyota,Premio,2013,114000.0,Automatic,Petrol,1500.0,Registered,13
5500000,Toyota,Verossa,2001,0.0,Automatic,Petrol,2000.0,Registered,25
8250000,Toyota,Aqua,2015,0.0,Automatic,Petrol,1000.0,Registered,11
4550000,Toyota,Vitz,2002,180000.0,Automatic,Petrol,1000.0,Registered,24
8350000,Toyota,Vitz,2019,103000.0,Automatic,Petrol,1200.0,Registered,7
15600000,Toyota,Premio,2018,98000.0,Automatic,Petrol,1500.0,Registered,8
7875000,Toyota,Aqua,2013,106000.0,Automatic,Hybrid,1500.0,Registered,13
10600000,Toyota,Prius,2012,245000.0,Automatic,Hybrid,1800.0,Registered,14
6900000,Toyota,Aqua,2013,245000.0,Automatic,Hybrid,1300.0,Registered,13
5700000,Toyota,Belta,2009,190000.0,Automatic,Petrol,1300.0,Registered,17
6850000,Toyota,Allion,2003,158000.0,Automatic,Petrol,1500.0,Registered,23
8250000,Toyota,Vitz,2016,74000.0,Automatic,Petrol,1000.0,Registered,10
9300000,Toyota,Axio,2014,110000.0,Automatic,Hybrid,1500.0,Registered,12
5600000,Toyota,Vios,2009,179000.0,Automatic,Petrol,1500.0,Registered,17
7600000,Toyota,Axio,2008,100500.0,Automatic,Petrol,1490.0,Registered,18
7775000,Toyota,Vitz,2017,125000.0,Automatic,Petrol,1000.0,Registered,9
9800000,Toyota,Prius,2011,180000.0,Automatic,Petrol,1780.0,Registered,15
7900000,Toyota,Aqua,2015,183679.0,Automatic,Hybrid,1496.0,Registered,11
7800000,Toyota,Aqua,2014,124000.0,Automatic,Petrol,1490.0,Registered,12
6475000,Toyota,Corolla,2008,175000.0,Automatic,Petrol,1600.0,Registered,18
7450000,Toyota,Vitz,2017,296358.0,Automatic,Petrol,1000.0,Registered,9
7750000,Toyota,Aqua,2015,138600.0,Automatic,Hybrid,1500.0,Registered,11
7000000,Toyota,Axio,2007,156000.0,Manual,Petrol,1496.0,Registered,19
11400000,Toyota,Premio,2013,151000.0,Automatic,Petrol,1500.0,Registered,13
9200000,Toyota,Spacio,2023,4800.0,Automatic,Petrol,685.0,Registered,3
11250000,Toyota,Prius,2013,0.0,Automatic,Petrol,1798.0,Registered,13
8500000,Toyota,Aqua,2014,154000.0,Automatic,Petrol,1500.0,Registered,12
8475000,Toyota,Premio,2009,189000.0,Automatic,Petrol,1500.0,Registered,17
9200000,Toyota,Yaris,2023,28000.0,Automatic,Petrol,1000.0,Registered,3
9750000,Toyota,Yaris,2024,70000.0,Automatic,Petrol,1000.0,Registered,2
7100000,Toyota,Premio,2005,100000.0,Automatic,Petrol,1496.0,Registered,21
3300000,Toyota,Platz,2000,300000.0,Manual,Petrol,1490.0,Registered,26
10800000,Toyota,Yaris,2026,0.0,Automatic,Petrol,1298.0,Registered,0
16700000,Toyota,Yaris Ativ,2025,0.0,Automatic,Petrol,1200.0,Registered,1
10300000,Toyota,Axio,2015,177000.0,Automatic,Petrol,1500.0,Registered,11
8450000,Toyota,Vitz,2018,80000.0,Automatic,Petrol,1000.0,Registered,8
6975000,Toyota,Axio,2008,203000.0,Automatic,Petrol,1000.0,Registered,18
8900000,Toyota,Aqua,2015,160000.0,Automatic,Petrol,1500.0,Registered,11
6375000,Toyota,Belta,2007,212000.0,Automatic,Petrol,1300.0,Registered,19
7100000,Toyota,Vitz,2015,143000.0,Automatic,Petrol,1000.0,Registered,11
5500000,Toyota,Vios,2003,163231.0,Automatic,Petrol,1497.0,Registered,23
7400000,Toyota,Aqua,2012,140000.0,Automatic,Petrol,1490.0,Registered,14
7150000,Toyota,Aqua,2013,100000.0,Automatic,Petrol,1000.0,Registered,13
6700000,Toyota,Prius,2010,172000.0,Automatic,Petrol,1500.0,Registered,16
7350000,Toyota,Allion,2003,189000.0,Automatic,Petrol,1600.0,Registered,23
8550000,Toyota,Yaris,2023,6600.0,Automatic,Petrol,660.0,Registered,3
9500000,Toyota,Yaris,2023,30000.0,Automatic,Petrol,996.0,Registered,3
8700000,Toyota,Axio,2014,190000.0,Automatic,Hybrid,1500.0,Registered,12
9600000,Toyota,Prius,2012,130000.0,Automatic,Petrol,1496.0,Registered,14
7800000,Toyota,Vitz,2017,1000.0,Automatic,Petrol,1000.0,Registered,9
8600000,Toyota,Vitz,2018,72000.0,Automatic,Hybrid,1300.0,Registered,8
7450000,Toyota,Aqua,2013,149000.0,Automatic,Petrol,1496.0,Registered,13
13500000,Toyota,Premio,2015,137000.0,Automatic,Petrol,1500.0,Registered,11
9500000,Toyota,Yaris,2025,350.0,Automatic,Petrol,1000.0,Registered,1
8400000,Toyota,Aqua,2015,89000.0,Automatic,Petrol,1496.0,Registered,11
6975000,Toyota,Axio,2008,203000.0,Automatic,Petrol,1490.0,Registered,18
9990000,Toyota,Yaris,2023,29500.0,Automatic,Petrol,1000.0,Registered,3
5450000,Toyota,Carina,1999,160000.0,Automatic,Petrol,1500.0,Registered,27
8400000,Toyota,Allion,2008,153000.0,Automatic,Petrol,1500.0,Registered,18
7150000,Toyota,Aqua,2012,0.0,Automatic,Hybrid,1500.0,Registered,14
6250000,Toyota,Corolla,2008,210000.0,Automatic,Petrol,1590.0,Registered,18
7000000,Toyota,Prius,2008,172000.0,Automatic,Hybrid,1490.0,Registered,18
6590000,Toyota,Wigo,2018,51000.0,Automatic,Petrol,1000.0,Registered,8
13000000,Toyota,Axio,2018,125000.0,Automatic,Hybrid,1500.0,Registered,8
6790000,Toyota,Vitz,2015,116000.0,Automatic,Diesel,1500.0,Registered,11
11700000,Toyota,Premio,2014,106000.0,Automatic,Petrol,1500.0,Registered,12
16900000,Toyota,Premio,2019,113000.0,Automatic,Petrol,1500.0,Registered,7
12800000,Toyota,Axio,2018,145000.0,Automatic,Hybrid,1500.0,Registered,8
9800000,Toyota,Allion,2010,128000.0,Automatic,Petrol,1500.0,Registered,16
9350000,Toyota,Axio,2014,165000.0,Automatic,Hybrid,1500.0,Registered,12
5475000,Toyota,Vitz,2008,140000.0,Automatic,Petrol,1000.0,Registered,18
9625000,Toyota,Yaris,2023,29000.0,Automatic,Petrol,1000.0,Registered,3
5600000,Toyota,Vios,2007,230000.0,Automatic,Petrol,1500.0,Registered,19
10200000,Toyota,Prius,2012,198000.0,Automatic,Hybrid,1500.0,Registered,14
7200000,Toyota,Aqua,2012,196000.0,Automatic,Hybrid,1500.0,Registered,14
3200000,Toyota,Corolla,1996,100000.0,Manual,Petrol,1300.0,Registered,30
6900000,Toyota,Aqua,2012,182000.0,Automatic,Hybrid,1500.0,Registered,14
7300000,Toyota,Aqua,2013,186000.0,Automatic,Petrol,1490.0,Registered,13
5175000,Toyota,Vios,2003,80000.0,Manual,Petrol,1500.0,Registered,23
10500000,Toyota,Premio,2013,180000.0,Automatic,Hybrid,1500.0,Registered,13
8990000,Toyota,Aqua,2014,125000.0,Automatic,Hybrid,1500.0,Registered,12
8250000,Toyota,Aqua,2014,195000.0,Automatic,Hybrid,1500.0,Registered,12
1690000,Toyota,Corolla,1990,100000.0,Manual,Diesel,1970.0,Registered,36
9575000,Toyota,Yaris,2023,21000.0,Automatic,Petrol,650.0,Registered,3
8700000,Toyota,Yaris,2023,30000.0,Automatic,Petrol,998.0,Registered,3
4800000,Toyota,Vios,2003,88000.0,Automatic,Petrol,1496.0,Registered,23
8600000,Toyota,Premio,2011,200000.0,Automatic,Petrol,1496.0,Registered,15
7500000,Toyota,Aqua,2014,215000.0,Automatic,Petrol,1500.0,Registered,12
14700000,Toyota,Axio,2018,88000.0,Automatic,Hybrid,1500.0,Registered,8
5550000,Toyota,Yaris,2010,98000.0,Automatic,Petrol,1329.0,Registered,16
7200000,Toyota,Aqua,2014,184000.0,Automatic,Petrol,1000.0,Registered,12
4900000,Toyota,Vitz,2007,230000.0,Automatic,Petrol,1000.0,Registered,19
9500000,Toyota,Vitz,2020,21000.0,Automatic,Petrol,1000.0,Registered,6
3500000,Toyota,Starlet,1992,0.0,Automatic,Petrol,1300.0,Registered,34
8800000,Toyota,Prius,2009,243000.0,Automatic,Hybrid,1790.0,Registered,17
6790000,Toyota,Axio,2008,158000.0,Automatic,Petrol,1490.0,Registered,18
5550000,Toyota,Vitz,2009,58690.0,Automatic,Petrol,1000.0,Registered,17
11500000,Toyota,Axio,2017,147000.0,Automatic,Petrol,1000.0,Registered,9
12000000,Toyota,Axio,2017,94000.0,Automatic,Petrol,1490.0,Registered,9
6900000,Toyota,Vitz,2018,106000.0,Automatic,Hybrid,1000.0,Registered,8
8000000,Toyota,Passo,2023,46000.0,Automatic,Petrol,990.0,Registered,3
2950000,Toyota,Corolla,1991,132000.0,Manual,Petrol,1500.0,Registered,35
10900000,Toyota,Prius,2013,161000.0,Manual,Petrol,1790.0,Registered,13
7800000,Toyota,Aqua,2013,168000.0,Automatic,Hybrid,1500.0,Registered,13
5725000,Toyota,Vitz,2008,214000.0,Automatic,Petrol,1300.0,Registered,18
8400000,Toyota,Vitz,2018,49500.0,Automatic,Petrol,1496.0,Registered,8
8490000,Toyota,Yaris,2023,6600.0,Automatic,Petrol,660.0,Registered,3
7100000,Toyota,Vitz,2016,53000.0,Automatic,Petrol,1490.0,Registered,10
8450000,Toyota,Yaris,2023,6600.0,Automatic,Petrol,660.0,Registered,3
7900000,Toyota,Passo,2023,6600.0,Automatic,Petrol,660.0,Registered,3
7500000,Toyota,Aqua,2014,150000.0,Automatic,Petrol,1000.0,Registered,12
6800000,Toyota,Aqua,2012,180000.0,Automatic,Petrol,1496.0,Registered,14
7200000,Toyota,Aqua,2013,165931.0,Automatic,Petrol,1496.0,Registered,13
10700000,Toyota,Premio,2013,120000.0,Automatic,Petrol,2000.0,Registered,13
10600000,Toyota,Premio,2013,180000.0,Automatic,Petrol,1496.0,Registered,13
12100000,Toyota,Premio,2017,65000.0,Automatic,Petrol,1496.0,Registered,9
